"b_b_Intercept","b_trL_Intercept","b_trL_anom","r_year__b[2021,Intercept]","r_year__b[2022,Intercept]","r_year__b[2023,Intercept]"
0.945558354197506,0.1537242496509,0.273616517328479,0.122712408173064,-0.067719396072833,-0.0105984942732159
0.995541898466668,0.158198699550876,0.239157080227932,0.0177069861148678,-0.00972590280335165,0.0467512875891669
0.807535815152216,0.220233201622099,0.859998022329958,-0.0000741337540698558,-0.000153169362256109,-0.000287101511321366
0.747836914400239,0.246548137692036,0.459746272649348,0.00570355640357978,0.00675601501383917,-0.0161406167357833
0.889685470796848,0.170346440559559,0.51459200904092,0.00550361926178387,0.0558833882305326,0.00479691769963017
0.832805488589875,0.207263826874823,0.563076756771789,0.0538002764983282,-0.100365220179752,-0.0142401482085053
0.845881624378698,0.178353167330371,0.551722466115345,0.0529789419489684,0.0141748648217257,-0.00285304505015123
0.898678775183532,0.187365250235313,0.622456058513887,-0.00522505684371471,0.000905632411637971,-0.00467189018613408
0.751469359015981,0.181011029558884,0.292267901255866,0.134113505573733,0.0557462512503812,0.00892432198440408
0.903203790864459,0.169477904064249,0.42877684024672,0.0349468297918642,-0.0634758496181433,0.0495729936500111
0.976791847447494,0.169217362890602,0.514510542448523,0.0823277930096621,0.0094723160435168,0.147312756200065
1.0354841196878,0.141012699121888,0.550878887188919,0.0846547376459937,-0.0532722932621143,0.0177020036140578
0.872534180995208,0.186629033655736,0.568642737499171,-0.00632310782278245,0.0160939610049402,-0.00895281306065288
0.823273790849504,0.218200551896953,0.541960919526154,-0.035340745135615,0.03750740367689,-0.0523870459853251
0.843711305320933,0.152393626648441,0.506166314430547,0.0503091573503706,0.0102657564573393,0.0955168915049643
0.818888757751582,0.203317560548355,0.420727812991305,-0.00878080018905591,0.0211650862029678,-0.0770331774734313
0.97834043068791,0.186276223868082,0.399810533508596,0.0408778039339597,-0.0338483084044219,0.0475936540593385
0.607954588193689,0.260507623290919,0.531844496759064,0.0372354064072627,-0.00169800263696025,-0.0734683653912094
0.874679502407092,0.200108519131995,0.461774298833013,0.0317069403059133,-0.0695075639621706,-0.0936441480950851
0.932114179388387,0.187546681421334,0.707657815960426,0.0102316001435013,0.00208227150130419,0.0230557485603962
0.971060136397974,0.185476928903466,0.356219518174684,0.0421634816738806,0.0352976559735156,0.00750634656060392
0.989742778471821,0.152774488850644,0.571313433697731,-0.00188342002265387,-0.00294443420202706,-0.000178188834926951
0.877623113504112,0.181628881219753,0.669197643671843,-0.0201803527158797,0.00569640979290328,-0.000351517373876957
0.873536322768103,0.199718095949851,0.485648049671024,-0.00811070497190296,0.00196819308335002,-0.018034106427485
1.05010462858171,0.171449333663948,0.603246696954988,-0.00870819805597053,-0.0549179935371656,-0.0177056621824192
0.886157729561806,0.191734933646643,0.471881077009873,-0.039839354498156,-0.0114990256970054,-0.00342306361286952
0.724854557115208,0.234152381553638,0.510617421432964,0.0175528822167584,0.0268224689597762,-0.0564194252920081
0.998614032497091,0.168817379434185,0.478120498113618,-0.0359099765216949,-0.0370163402341475,-0.0215943028901444
0.839626167680916,0.208316722345891,0.38545605636559,0.0348973474206565,-0.0720701725485364,-0.0418693159087436
0.922178588539754,0.194805606455497,0.0650773635510004,0.0278795125035919,-0.15023404593944,-0.110427197660119
0.745438478148007,0.21977705528829,0.461452206480298,0.138980627700905,-0.00554058121442344,0.0345054232137159
0.875190845902028,0.208017442524569,0.630569413086865,0.00272952378686418,0.00351029793487588,-0.0130858021683083
0.853107396279626,0.188159333802489,0.353874369512653,0.0593568077472454,0.0143243669616883,0.0134722005812584
